,PRODUTC,VALUE,DATETIME,DW_A_NUMBER_INT,DW_B_NUMBER_INT,CELL_ID,SITE_ID,PRODUCT,DATE_TIME,DW_A_NUMBER,DW_B_NUMBER,CELLID,SIET_ID
2328,sms,0,2012-05-07 00:00:41.0,67f893739d9c70d,aaaf0e4bdec7311,65de46d6fd,11e254d6b7,,,,,,
2329,sms,0,2012-05-07 00:00:41.0,a9970c947a24d76,bc0654104ea4fe5,e4c6d4fec2,9bb4b27356,,,,,,
2330,sms,0,2012-05-07 00:00:41.0,e2e5f1b8e736f4f,e09e736e46c5c3d,485ef0de75,5d5b23bfed,,,,,,
2331,sms,25,2012-05-07 00:00:41.0,88c9d2440d441ea,7a4f8a6060d2371,186e8ca5cc,2977c05628,,,,,,
2332,sms,0,2012-05-07 00:00:41.0,b6f44285c4ab94f,aaaf0e4bdec7311,c75169f6c4,fa19128d92,,,,,,
2333,sms,0,2012-05-07 00:00:41.0,b280e72fe082bab,738ecbfa8851ec4,8dcc2aa4f9,f10d5e2823,,,,,,
2334,sms,0,2012-05-07 00:00:41.0,1457b8d494c5c90,68779ffeb881a7a,f2e32659be,cc566b4b38,,,,,,
2335,sms,25,2012-05-07 00:00:41.0,5175dcf8e9eac1b,79fada13ec5fd36,74ffac08d2,66e2080825,,,,,,
2336,sms,0,2012-05-07 00:00:41.0,c05f0a87676e77c,d0e682c57866afa,92a4a0642c,700e13a5cf,,,,,,
2337,sms,0,2012-05-07 00:00:41.0,ba33aefe5b2184b,aaaf0e4bdec7311,33e24a2f64,964f27ce54,,,,,,
2338,sms,0,2012-05-07 00:00:41.0,800d4fda045bd41,0707dfa952e0fcb,e12d87c801,0f34c36ac5,,,,,,
2339,sms,25,2012-05-07 00:00:41.0,29ef83daea2b4ba,f22c5eec9932f91,e8e466c1ea,33420c4250,,,,,,
2340,sms,25,2012-05-07 00:00:41.0,d36adb3016ada3b,643dc5af04bb711,5bcb7ce6d0,8fd6f8d1c5,,,,,,
2341,sms,0,2012-05-07 00:00:41.0,9ac23e12a249c9c,7af76c2046e02f3,178dc8724e,36f665a51e,,,,,,
2342,sms,0,2012-05-07 00:00:41.0,770229ecb48a00d,037e3c5d0869d27,1e722d7f48,1e751d08a4,,,,,,
2343,sms,0,2012-05-07 00:00:41.0,a34b4f9e66c50b9,6dae0c13e1044b2,d7934c0caa,ac3b6998ac,,,,,,
2344,sms,0,2012-05-07 00:00:41.0,e7b05955e272504,e09e736e46c5c3d,6fce6c87fd,8b915fb650,,,,,,
2345,sms,0,2012-05-07 00:00:41.0,a1f29bc719e68e6,7af76c2046e02f3,a3f835cccb,c1ccd3443b,,,,,,
2346,sms,0,2012-05-07 00:00:41.0,8e25cf65cfd24bc,31df51152329e06,a86d248923,b5c786e566,,,,,,
2347,sms,0,2012-05-07 00:00:41.0,ece6c372bfb5546,aaaf0e4bdec7311,87ec07b361,f222e7c57c,,,,,,
2348,sms,25,2012-05-07 00:00:41.0,7a87736f67cd638,bf604de62f512ba,b66b4efcdc,447989361c,,,,,,
2349,Voice,1,2012-05-07 00:00:41.0,e8990748d60e2b9,6a55cb848fb1f95,980adfbda5,3f47ad31b1,,,,,,
2350,Voice,74,2012-05-07 00:00:41.0,ee2742b46d93949,225e5323d134a43,e38ca1003e,947b96a9ae,,,,,,
2351,Voice,89,2012-05-07 00:00:41.0,422d736a1924b0c,a8c7e78c350d068,8eb03db9d4,fc7602b020,,,,,,
2352,Voice,0,2012-05-07 00:00:41.0,2ea34299a6f7f6e,1a49f8b0ded9de6,aa6c54a228,ea5a2bf3ba,,,,,,
2353,Voice,30,2012-05-07 00:00:41.0,1db04e3ba3582d6,a7cc1f59411fb47,1e1eff45a0,92635447aa,,,,,,
2354,Voice,0,2012-05-07 00:00:41.0,7dc55a19ffe0775,d377ea20c346ef4,0f0b8a3784,65a987fa51,,,,,,
2355,Voice,56,2012-05-07 00:00:41.0,ec07c72b4d42180,dd8970d7c778b97,673818215a,91ef65a206,,,,,,
2356,Voice,6,2012-05-07 00:00:41.0,9c31b519d3ce8f5,fcec6f83ad63c58,ef7d7f4e3b,91e86be9a6,,,,,,
2357,Voice,0,2012-05-07 00:00:41.0,f9dd6b914d45a09,29596f1f54a22c3,62d0341dfd,cb7aa97d53,,,,,,
2358,Voice,120,2012-05-07 00:00:41.0,2d8f1bf7cf75e70,8b7371aa6c58ba4,8d15aa75c9,16205e9f52,,,,,,
2359,Voice,35,2012-05-07 00:00:41.0,f7c3a56c793594a,b738d6d953faa78,5d9dc897f7,1b5540c02d,,,,,,
2360,Voice,162,2012-05-07 00:00:41.0,06a375b761bbb11,c9a609a2c6a5688,9d8469bfb0,3772ce7256,,,,,,
2361,Voice,6,2012-05-07 00:00:41.0,3d0d3ab15f491e9,a1259e6bbd173d6,f8f987f764,651c6d67d4,,,,,,
2362,Voice,40,2012-05-07 00:00:41.0,39feef5f1846689,8564fe431d5c833,7b43d3cd70,56c70baa97,,,,,,
2363,Voice,0,2012-05-07 00:00:41.0,ee59f826c5a8b15,82129a2407b908e,178dc8724e,36f665a51e,,,,,,
2364,Voice,30,2012-05-07 00:00:41.0,ad893e5772cbb66,a22f26e94c6bd26,7a31902854,55d6d9039c,,,,,,
2365,data,0,2012-05-07 00:00:41.0,b734804c5bdcb47,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2366,data,0,2012-05-07 00:00:41.0,bca7642185b1c39,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2367,data,0,2012-05-07 00:00:41.0,2f0cbfc4c8bde8e,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2368,data,0,2012-05-07 00:00:41.0,e5511f64cafb529,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2369,data,0,2012-05-07 00:00:41.0,f5f1639cce9863f,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2370,Voice,0,2012-05-07 00:00:41.0,229e5d69783e44d,c36cdb60ac9f6e4,Kou3o+fueu,Kou3o+fueu,,,,,,
2371,sms,0,2012-05-07 00:00:42.0,51ce2dc3ab2991c,e09e736e46c5c3d,eb12615903,95796da9aa,,,,,,
2372,sms,0,2012-05-07 00:00:42.0,42791c4b8146afa,93343ba6e41af95,f0703eac99,b5a2e42048,,,,,,
2373,sms,0,2012-05-07 00:00:42.0,cab2e8169098ec2,e09e736e46c5c3d,e2f07d2a0c,fb35d6b5d3,,,,,,
2374,sms,0,2012-05-07 00:00:42.0,6429ad03988e349,7928fd60b4306a3,d468bcca31,d4b46cdec7,,,,,,
2375,sms,0,2012-05-07 00:00:42.0,89627f013a4aaea,b28d5c27d4f056c,e07815ed52,234f474aa5,,,,,,
2376,sms,0,2012-05-07 00:00:42.0,ef5c6755c76ebc9,93343ba6e41af95,db13398bdc,05566b9200,,,,,,
2377,sms,0,2012-05-07 00:00:42.0,74d1e3fabb4a9ff,cef570aa400adb6,5da0a0ecca,70a989da87,,,,,,
2378,sms,0,2012-05-07 00:00:42.0,4e49073a756df8c,e09e736e46c5c3d,cc7ce19d6b,b47a998a3e,,,,,,
2379,sms,25,2012-05-07 00:00:42.0,4953295671e2bdb,6400b63b952c0fe,cca0b90f3b,dedaa552e2,,,,,,
2380,sms,25,2012-05-07 00:00:42.0,5cc6dee172092c5,149fbcca2b2f74e,46b9480a4b,a314c5ec32,,,,,,
2381,Voice,280,2012-05-07 00:00:42.0,65dee0428e491e7,8319897bf22aff4,10177c8ebb,dd4e5b07d5,,,,,,
2382,Voice,126,2012-05-07 00:00:42.0,c7a6072c769e9c3,613074643bb76b5,e19067447c,73e790ba16,,,,,,
2383,Voice,0,2012-05-07 00:00:42.0,836fdac6060240a,a0a302e789e6810,d4548c740d,f850b9aa56,,,,,,
2384,Voice,107,2012-05-07 00:00:42.0,8d5280cb24dd03c,e3df0239e3c0b05,a394529de6,b1e5de270c,,,,,,
2385,Voice,0,2012-05-07 00:00:42.0,feec51af1b71130,c0f91400800b36d,4f64e93674,43ee48e4d6,,,,,,
2386,Voice,135,2012-05-07 00:00:42.0,7ae90ddea7225fa,445c1698e962ca6,350848e7fd,56a9c46591,,,,,,
2387,Voice,46,2012-05-07 00:00:42.0,93cfa8d41e7897b,e1a3e7c43244f05,a54dc1b002,81f4c462f7,,,,,,
2388,Voice,50,2012-05-07 00:00:42.0,339186e6b0aa6b3,687f9acea7c7507,ae405c0033,1e0e1030e2,,,,,,
2389,Voice,2,2012-05-07 00:00:42.0,514ec85d00d7777,9a1c641989de168,1a7c017628,87e3a7f64c,,,,,,
2390,Voice,30,2012-05-07 00:00:42.0,31381e4edae9eb1,e222312cc142298,9f847444ba,c07a544c63,,,,,,
2391,Voice,1,2012-05-07 00:00:42.0,4e88ae4088c353c,f12bab34160cd73,88c34bb286,1c7edd2f30,,,,,,
2392,Voice,23,2012-05-07 00:00:42.0,fe21cc7f839f04e,4f17f7324c1c510,c56398a6e0,58c9a7d6e4,,,,,,
2393,Voice,10,2012-05-07 00:00:42.0,e72982ad430e108,ff9ee4bef6a826d,f94a8ed5d0,4d3501719c,,,,,,
2394,Voice,23,2012-05-07 00:00:42.0,aee0741344b6e2b,a24e927a777c136,00c5ee75b8,54057f8680,,,,,,
2395,Voice,12,2012-05-07 00:00:42.0,c1431809e628907,dbb366b81aeebf8,ef7e987044,2ec4b9824b,,,,,,
2396,data,0,2012-05-07 00:00:42.0,b96e4c4ac40f5e6,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2397,data,0,2012-05-07 00:00:42.0,72de172d1ecb662,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2398,data,0,2012-05-07 00:00:42.0,e43554de7aab3b6,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2399,data,0,2012-05-07 00:00:42.0,7764ced2231b8ab,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2400,data,0,2012-05-07 00:00:42.0,4700dec5374d822,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2401,data,0,2012-05-07 00:00:42.0,25466ceb8f3ca62,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2402,data,0,2012-05-07 00:00:42.0,a0958bc5dd65339,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2403,sms,0,2012-05-07 00:00:42.0,ef5c6755c76ebc9,93343ba6e41af95,db13398bdc,05566b9200,,,,,,
2404,Voice,1,2012-05-07 00:00:42.0,4e88ae4088c353c,f12bab34160cd73,88c34bb286,1c7edd2f30,,,,,,
2405,sms,0,2012-05-07 00:00:43.0,ce8dc2216b0aa56,93343ba6e41af95,2b2707d319,6cad985585,,,,,,
2406,sms,0,2012-05-07 00:00:43.0,802700a047d5e4b,3aec4ea89906df4,cf0d211307,7ee1a1444f,,,,,,
2407,sms,0,2012-05-07 00:00:43.0,4c33bb9e125c2a0,93343ba6e41af95,07ed226112,334fdb9912,,,,,,
2408,sms,0,2012-05-07 00:00:43.0,8ab8b9ed6989f61,e09e736e46c5c3d,253f3e83ab,f11e961893,,,,,,
2409,sms,25,2012-05-07 00:00:43.0,88c9d2440d441ea,7a4f8a6060d2371,186e8ca5cc,2977c05628,,,,,,
2410,sms,0,2012-05-07 00:00:43.0,f98687f3d4fd549,8edc00fc73bccc8,f9c34a3e8f,62a0065954,,,,,,
2411,sms,0,2012-05-07 00:00:43.0,3515f282a4ce7ec,aaaf0e4bdec7311,0d6388e073,6cdf1d4b52,,,,,,
2412,sms,0,2012-05-07 00:00:43.0,d7939b4ea272c1b,93343ba6e41af95,05c15d7e09,49793d0843,,,,,,
2413,sms,25,2012-05-07 00:00:43.0,0f40c3b28ad451d,84299bdcf5cc5aa,98a7cae8a3,65efe2bc62,,,,,,
2414,sms,0,2012-05-07 00:00:43.0,6d10227297efcb9,7af76c2046e02f3,f54e480df9,928a59b635,,,,,,
2415,sms,0,2012-05-07 00:00:43.0,62b4e88d70cb974,bc7b85768ff870d,95cd70b9ed,694c55a591,,,,,,
2416,sms,0,2012-05-07 00:00:43.0,afd684b4cffdee7,319a2143a4191d9,b6384541e3,fe91ac057a,,,,,,
2417,sms,0,2012-05-07 00:00:43.0,a0868f256e6230b,27c0612c2c061f2,1e78f22c1f,de2a8cf96f,,,,,,
2418,sms,0,2012-05-07 00:00:43.0,68ec294ea33925a,a55953dfcbc8c7c,cf4ba4a993,bc58a52936,,,,,,
2419,sms,25,2012-05-07 00:00:43.0,001fc5dd5e01d84,49a94622025765d,35a513722e,56306cc7ca,,,,,,
2420,sms,25,2012-05-07 00:00:43.0,4060d2156bb4004,8e213771411c7eb,86a3978ac0,397413d8fe,,,,,,
2421,sms,50,2012-05-07 00:00:43.0,2818799a0504272,fd4e140f0f44049,f94a8ed5d0,4d3501719c,,,,,,
2422,sms,0,2012-05-07 00:00:43.0,f311f8235d2f293,7af76c2046e02f3,c565d3f89f,2a61d9a98c,,,,,,
2423,sms,0,2012-05-07 00:00:43.0,2cf4bcb7eef0c71,83ddfe30a5aefbc,e24c45e260,f73e7aca85,,,,,,
2424,sms,0,2012-05-07 00:00:43.0,41df1c6d610ede5,aaaf0e4bdec7311,adf94c6224,d29252461f,,,,,,
2425,Voice,42,2012-05-07 00:00:43.0,1e4af48668a0f66,aad032c8a6f7d54,b124cddd9c,24c107a1cb,,,,,,
2426,Voice,0,2012-05-07 00:00:43.0,8df74fe147e2dae,1a49f8b0ded9de6,3d7c61dedf,7f388ade8b,,,,,,
2427,Voice,2,2012-05-07 00:00:43.0,5802f894ca41764,b777721d4274746,781603ff5c,998c4ac9ff,,,,,,
2428,Voice,90,2012-05-07 00:00:43.0,bef699bd1b3d009,deec49072ebb187,fe7b4330a3,a31cda32b8,,,,,,
2429,Voice,15,2012-05-07 00:00:43.0,00c9324d635513b,fd1c77af59b57e1,0a27eecceb,700e13a5cf,,,,,,
2430,Voice,0,2012-05-07 00:00:43.0,dce67227fdd5052,6232213a1287691,6646b3dc03,116d14d6b7,,,,,,
2431,Voice,270,2012-05-07 00:00:43.0,ece8378e8e34de7,de841629ca77455,0dae2b02f5,dfaf4fb561,,,,,,
2432,Voice,82,2012-05-07 00:00:43.0,4bda8aac3d5070c,a4492f82b47dab2,8a38743bb5,66ec15048f,,,,,,
2433,Voice,4,2012-05-07 00:00:43.0,238d431e3355675,09ef7f62c89b618,517ffeaca7,36ea469a91,,,,,,
2434,Voice,76,2012-05-07 00:00:43.0,ae02bda4aa09cb8,9d7b31bf5fd1799,61aea78c0e,9c62a77c47,,,,,,
2435,data,0,2012-05-07 00:00:43.0,9fd5b9769676f86,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2436,data,0,2012-05-07 00:00:43.0,c59419666faa144,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2437,sms,0,2012-05-07 00:00:44.0,59f2dc397417f48,aaaf0e4bdec7311,174a021f3b,1329112141,,,,,,
2438,sms,0,2012-05-07 00:00:44.0,92d0003b1405a09,a167135c140a545,bdc3bf9f32,80b41425ab,,,,,,
2439,sms,50,2012-05-07 00:00:44.0,c2c7f30f6628947,5e53c94deccc3fd,e8f485b5f5,2977c05628,,,,,,
2440,sms,0,2012-05-07 00:00:44.0,432f9d20cd785a2,93343ba6e41af95,11318c21f7,f91ed8d2e9,,,,,,
2441,sms,0,2012-05-07 00:00:44.0,144b46ef2e80f96,93343ba6e41af95,c95e040d91,49a8083aef,,,,,,
2442,sms,0,2012-05-07 00:00:44.0,4ae98bf0e13e9f7,d164ed0a0cf2360,f0b2be0842,f05aaade20,,,,,,
2443,sms,0,2012-05-07 00:00:44.0,4e49073a756df8c,e09e736e46c5c3d,cc7ce19d6b,b47a998a3e,,,,,,
2444,sms,25,2012-05-07 00:00:44.0,bbb473f78cead2e,0307ba58c0e23aa,69ade9d187,56306cc7ca,,,,,,
2445,sms,0,2012-05-07 00:00:44.0,5b61c10f9660704,258957e3059c9cf,a2d402a6b3,6d70dae094,,,,,,
2446,sms,25,2012-05-07 00:00:44.0,a08efafa3b19d31,11b2fe372ddc31f,0ce97bf245,d241572ac4,,,,,,
2447,Voice,120,2012-05-07 00:00:44.0,b3e789b2e374c4c,c5290b3ec716621,687f868757,487765ff90,,,,,,
2448,Voice,30,2012-05-07 00:00:44.0,df5b0f63ac175ee,ce347d0a0da35a0,fe70e431df,c7ea989264,,,,,,
2449,Voice,26,2012-05-07 00:00:44.0,67416a0204ff488,f5ec1cbf3cbff25,61a8080306,0e672e7a3d,,,,,,
2450,Voice,26,2012-05-07 00:00:44.0,100ddaa239e8d34,53170b094aa57cb,9d09fa15ee,cdf82e4fe3,,,,,,
2451,Voice,10,2012-05-07 00:00:44.0,936bb55b6551b55,97f8aeab7818ab6,d13adda2d8,79505e1209,,,,,,
2452,Voice,20,2012-05-07 00:00:44.0,3863700cc5830fb,2280e687c59c5ba,885037e317,a7bd4c027b,,,,,,
2453,Voice,0,2012-05-07 00:00:44.0,b20b2378dcf10e0,5e677ac40f0fc42,85b8f237dd,561ec50ab5,,,,,,
2454,Voice,90,2012-05-07 00:00:44.0,88659cf1d599343,efa7cf1ffdc5233,117024cabb,24ccdda3d5,,,,,,
2455,Voice,1,2012-05-07 00:00:44.0,86b66961257017a,99d6999c77ccfe8,2f50f519d6,d96dcd5475,,,,,,
2456,Voice,9,2012-05-07 00:00:44.0,5ce1909acb360b2,8d1e883259209f3,274a4a8fba,5d02861fce,,,,,,
2457,Voice,0,2012-05-07 00:00:44.0,39a066d06ac9c9a,af23cd6e69d2383,a2d35deb78,bdeafe55f0,,,,,,
2458,Voice,21,2012-05-07 00:00:44.0,589c70a2921b9f0,70077bf558261e1,4a4160c38b,6bc58d8be0,,,,,,
2459,Voice,22,2012-05-07 00:00:44.0,a974324d9a87548,5d84f6dde46c299,959658abb9,c0918a6630,,,,,,
2460,Voice,124,2012-05-07 00:00:44.0,c6abb11bdb40023,7831eb0bbb0de68,bc1d885e30,a7bd4c027b,,,,,,
2461,Voice,12,2012-05-07 00:00:44.0,24139768b3248f9,1c4ea63280b2c13,89b82605a0,5324bc6c24,,,,,,
2462,Voice,6,2012-05-07 00:00:44.0,e9f74cefcbe8072,437edb63d4985ab,f044b3b425,e3d153c158,,,,,,
2463,Voice,27,2012-05-07 00:00:44.0,8671ed3fc0142a2,78855e8b1f3b18f,bc1d885e30,a7bd4c027b,,,,,,
2464,Voice,52,2012-05-07 00:00:44.0,fc6d7364c160915,88ec143d8fcd77c,d468bcca31,d4b46cdec7,,,,,,
2465,Voice,51,2012-05-07 00:00:44.0,446742c4321db68,a76ba4260c345d0,cd0240e31c,f018a8651b,,,,,,
2466,Voice,0,2012-05-07 00:00:44.0,c79a00d2cdf9522,6c01a7b3da1229e,c3028d91a4,bea164ff9b,,,,,,
2467,Voice,2,2012-05-07 00:00:44.0,d8ed34ca769b1b9,86d77c644c16b17,dd98a379f0,c06620882a,,,,,,
2468,Voice,188,2012-05-07 00:00:44.0,30a8507ac2aa0ae,2d0704baddeb36c,0d503d1a0f,d39eb0de3b,,,,,,
2469,Voice,36,2012-05-07 00:00:44.0,adf40aa53417de0,8e79e013e36e37d,e29cad415c,cc8dcf793b,,,,,,
2470,data,84,2012-05-07 00:00:44.0,41e63227ffff16c,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2471,data,0,2012-05-07 00:00:44.0,fdde2aa2add2687,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2472,data,0,2012-05-07 00:00:44.0,864e2c8bd98e581,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2473,data,0,2012-05-07 00:00:44.0,2ab9920aed4cfcb,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2474,data,0,2012-05-07 00:00:44.0,9235b303cca1bf0,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2475,data,0,2012-05-07 00:00:44.0,8480eafc3128339,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2476,data,0,2012-05-07 00:00:44.0,fccf3531d12b3d8,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2477,data,0,2012-05-07 00:00:44.0,082c3518a5e6440,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2478,data,0,2012-05-07 00:00:44.0,32b23776baffcb2,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2479,data,0,2012-05-07 00:00:44.0,ba2369f076f243d,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2480,sms,0,2012-05-07 00:00:44.0,92d0003b1405a09,a167135c140a545,bdc3bf9f32,80b41425ab,,,,,,
2481,sms,0,2012-05-07 00:00:45.0,12d75b6bb4d196e,93343ba6e41af95,88c34bb286,1c7edd2f30,,,,,,
2482,sms,0,2012-05-07 00:00:45.0,938b3d84680562d,f93f3d0234607ac,1cf5aacfd7,5255819549,,,,,,
2483,sms,0,2012-05-07 00:00:45.0,c2e5980e1e0d49e,aaaf0e4bdec7311,e0d5505c05,9f7fae7064,,,,,,
2484,sms,0,2012-05-07 00:00:45.0,5b79b226c40594f,93343ba6e41af95,e0532725f2,85e4a7d74c,,,,,,
2485,sms,0,2012-05-07 00:00:45.0,d15408767bbfcad,aaaf0e4bdec7311,0f34d26c03,4ff1173a77,,,,,,
2486,sms,0,2012-05-07 00:00:45.0,89cea1753d710c2,152ab81bc9d8bec,5bcb7ce6d0,8fd6f8d1c5,,,,,,
2487,sms,25,2012-05-07 00:00:45.0,29aa19a94ec1c09,a3886555bb3126c,da96896341,533d8c5a35,,,,,,
2488,sms,0,2012-05-07 00:00:45.0,0560e33d1598196,c6007d191feb721,eaff3417d0,24c107a1cb,,,,,,
2489,sms,0,2012-05-07 00:00:45.0,ff4c16f1a4a0c90,93343ba6e41af95,6e9f56b3df,12537168de,,,,,,
2490,sms,0,2012-05-07 00:00:45.0,409cb41fc4aa35e,e09e736e46c5c3d,7145abb928,1946bb6fbf,,,,,,
2491,sms,25,2012-05-07 00:00:45.0,ebdcc89585a2682,974a751a3a3252c,54a4c16599,a64fc672f1,,,,,,
2492,sms,0,2012-05-07 00:00:45.0,a1279b68c866bc7,3affe9361d397c4,b1c0681e76,9c62a77c47,,,,,,
2493,sms,0,2012-05-07 00:00:45.0,836bb62a5a1d8cb,0d59e115712d865,8c8c0ccc91,6978fd6d15,,,,,,
2494,sms,25,2012-05-07 00:00:45.0,cba66e380daaf46,5291601345030a7,2ff9d4485e,51dcba5778,,,,,,
2495,sms,25,2012-05-07 00:00:45.0,bd0aa891435684b,0337ac575414478,50e0338089,0cb148d6c5,,,,,,
2496,sms,25,2012-05-07 00:00:45.0,adf7903e79e7a11,87603978da70147,7e38b2813d,fc7602b020,,,,,,
2497,sms,0,2012-05-07 00:00:45.0,48a66812e21b3b6,d250c344121e537,81ba0da66d,683bde9e16,,,,,,
2498,sms,25,2012-05-07 00:00:45.0,c7f40a0cca03191,cb940581e39a46e,7145abb928,1946bb6fbf,,,,,,
2499,Voice,31,2012-05-07 00:00:45.0,cc9714c47ff33a0,8cbeae09d553d61,36f9d6b201,e1d7179107,,,,,,
2500,Voice,75,2012-05-07 00:00:45.0,0c303b4e45f0ff5,335438cf5bc6795,2010dd314d,b4ddb9e93c,,,,,,
2501,Voice,114,2012-05-07 00:00:45.0,77bb55b6b233a20,0f843f239b208fb,a394529de6,b1e5de270c,,,,,,
2502,Voice,5,2012-05-07 00:00:45.0,8c6ddf3c6d04738,3da03ac991d6877,e6d1a0e5b1,a7bd4c027b,,,,,,
2503,Voice,4,2012-05-07 00:00:45.0,7c90167be4e337f,782e063176d8dba,d5630e30fe,5bd7fea63c,,,,,,
2504,Voice,40,2012-05-07 00:00:45.0,651cfb92aaf5c38,a18f129df540a00,74ffac08d2,66e2080825,,,,,,
2505,Voice,0,2012-05-07 00:00:45.0,7a15d2261a00368,084fc0f1fa1fd6a,63bad9ca0c,bb93aaa23b,,,,,,
2506,Voice,138,2012-05-07 00:00:45.0,29520ad78aaabda,f6a630535aaf0fa,31ae4582de,af5a5167d4,,,,,,
2507,Voice,0,2012-05-07 00:00:45.0,6935154dbaaf430,1a49f8b0ded9de6,7411195466,65758d2aae,,,,,,
2508,data,0,2012-05-07 00:00:45.0,96e94ea91f98eb4,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2509,data,0,2012-05-07 00:00:45.0,f61287c89cb8742,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2510,data,0,2012-05-07 00:00:45.0,5d6f46a3d9a9b46,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2511,data,0,2012-05-07 00:00:45.0,795c2a90bd8d442,5a4dc9e82deb309,ffa6759bb2,,,,,,,
2512,data,0,2012-05-07 00:00:45.0,51a2586c567769c,5a4dc9e82deb309,9C2kuGliRa,9C2kuGliRa,,,,,,
2513,sms,0,2012-05-07 00:00:46.0,4eb9959603c4b0a,c193ffff70ec8fd,7a5cd39fe5,2e335d2f79,,,,,,
2514,sms,0,2012-05-07 00:00:46.0,c8c4da781ff02ab,7bdf4a063fccfae,6579e27c11,0f34c36ac5,,,,,,
2515,sms,0,2012-05-07 00:00:46.0,802700a047d5e4b,3aec4ea89906df4,cf0d211307,7ee1a1444f,,,,,,
2516,sms,0,2012-05-07 00:00:46.0,473bff093a3565e,aaaf0e4bdec7311,65de46d6fd,11e254d6b7,,,,,,
2517,sms,0,2012-05-07 00:00:46.0,45be723dd65df84,aaaf0e4bdec7311,cb849818b9,4e5ab3e20b,,,,,,
2518,sms,25,2012-05-07 00:00:46.0,b6899816225d30a,ced5b3bb559f07f,b3f333a1d0,25250f86a1,,,,,,
2519,sms,0,2012-05-07 00:00:46.0,b00c04fa7e33f61,0e7c65c9c0dfcab,7d370f006d,8c920c7a50,,,,,,
2520,sms,0,2012-05-07 00:00:46.0,1959452709952bd,bd2638838300f9a,da96896341,533d8c5a35,,,,,,
2521,sms,50,2012-05-07 00:00:46.0,2818799a0504272,fd4e140f0f44049,f94a8ed5d0,4d3501719c,,,,,,
2522,sms,0,2012-05-07 00:00:46.0,70a7d44331600da,93343ba6e41af95,96d194e99c,d7a531cfa8,,,,,,
2523,sms,0,2012-05-07 00:00:46.0,800d4fda045bd41,0707dfa952e0fcb,e12d87c801,0f34c36ac5,,,,,,
2524,sms,0,2012-05-07 00:00:46.0,08125f0e6af4dc9,e2b85f8e108ccdf,b4f8f69157,8e6413d5b8,,,,,,
2525,sms,0,2012-05-07 00:00:46.0,8ed326ae7cae3bf,c04ff1c7e335885,f907585c1f,ec2f249b2b,,,,,,
2526,sms,25,2012-05-07 00:00:46.0,6008887b0207d82,7aacc9709ce0a20,1e5b71aee6,f307018a36,,,,,,
2527,sms,25,2012-05-07 00:00:46.0,2258da82bae2390,9952eb3909e21cc,ab68996d93,47657c9634,,,,,,
2528,sms,25,2012-05-07 00:00:46.0,6b8dcde5450a173,0d0ef329109a3bc,d1bad0e687,16205e9f52,,,,,,
2529,sms,0,2012-05-07 00:00:46.0,90e7d6fda18243f,cff71ea34c72ee4,87cef82479,af34115792,,,,,,
2530,sms,0,2012-05-07 00:00:46.0,60e339ea1c736db,93343ba6e41af95,634253915c,f15bd5483f,,,,,,
2531,sms,0,2012-05-07 00:00:46.0,4e49073a756df8c,e09e736e46c5c3d,cc7ce19d6b,b47a998a3e,,,,,,
2532,Voice,90,2012-05-07 00:00:46.0,7fda38158b05983,b75e8e461002db7,e98937bf09,b7f8585aaa,,,,,,
2533,Voice,30,2012-05-07 00:00:46.0,ffe5cff5884ec72,702ff9405d017fe,ebbe892089,072f54b3a8,,,,,,
2534,Voice,100,2012-05-07 00:00:46.0,8c0991d3d6ef89c,68825db2bdc7025,e1481c6c14,06623c2f1f,,,,,,
2535,Voice,124,2012-05-07 00:00:46.0,8c9cd8ffc409d01,5702fa478c5d34e,87cef82479,af34115792,,,,,,
2536,Voice,2,2012-05-07 00:00:46.0,eb26b3e6bd658ee,b8c9219a9c151a3,d03cc00eff,0dbbc8ea65,,,,,,
